doc_id,rec_id,extraction_type,confidence,source_text,page,actor_raw,actor_type,action_raw,target_raw,instrument_type,strength,geographic_scope,timeframe,policy_domain,expected_outcomes,implementation_steps,trade_offs
locomotion_1,locomotion_1_rec_010,recommendation,0.9,"Adopt a broader and more holistic concept of sustainability and the green transition and jobs, one that includes environmental, economic but also social dimensions equally and gender justice more specifically.",8,EU policymakers,eu_institutions,adopt a broader and more holistic concept of sustainability,sustainability and green transition,,,,,,,,
locomotion_2,locomotion_2_rec_001,recommendation,0.9,Conduct broad environmental impact assessments for individual solar installations and for national and European plans to roll out solar energy,3,policymakers,unspecified,Conduct broad environmental impact assessments,individual solar installations and for national and European plans to roll out solar energy,,,,,,,,
locomotion_2,locomotion_2_rec_002,recommendation,0.9,"Put in place good monitoring and policy implementation tools to avoid the land use challenges associated with solar energy and other forms of 'environmental problem shifting', recommends the European Environment Agency (EEA).",3,policymakers,unspecified,Put in place good monitoring and policy implementation tools,to avoid the land use challenges associated with solar energy and other forms of 'environmental problem shifting',,,,,,,,
locomotion_2,locomotion_2_rec_003,recommendation,0.9,Reduce the demand for raw minerals by improving recycling rates and enhancing end-of-life material recovery,4,policymakers,unspecified,Reduce the demand for raw minerals,by improving recycling rates and enhancing end-of-life material recovery,,,,,,,,
locomotion_2,locomotion_2_rec_004,recommendation,0.9,Conduct environmental impact assessments for minerals required for renewable infrastructure,4,policymakers,unspecified,Conduct environmental impact assessments,for minerals required for renewable infrastructure,,,,,,,,
locomotion_2,locomotion_2_rec_005,recommendation,0.9,Promote circular economy principles in the renewable energy sector,4,policymakers,unspecified,Promote circular economy principles,in the renewable energy sector,,,,,,,,
locomotion_2,locomotion_2_rec_006,recommendation,0.9,Reduce overall energy demand by encouraging sufficiency.,4,policymakers,unspecified,Reduce overall energy demand,by encouraging sufficiency,,,,,,,,
locomotion_2,locomotion_2_rec_007,recommendation,0.9,Introduce an EU-wide ban of short-haul flights,5,policymakers,unspecified,Introduce an EU-wide ban,of short-haul flights,,,,,,,,
locomotion_2,locomotion_2_rec_008,recommendation,0.9,Impose a kerosene tax on flying,5,policymakers,unspecified,Impose a kerosene tax,on flying,,,,,,,,
locomotion_2,locomotion_2_rec_009,recommendation,0.9,Expand and enlarge the EU’s Just Transition Mechanism (JTM) to truly ensure that nobody is left behind by incorporating the gender and other dimensions of exclusion and marginalisation.,6,policymakers,unspecified,Expand and enlarge the EU’s Just Transition Mechanism (JTM),to truly ensure that nobody is left behind by incorporating the gender and other dimensions of exclusion and marginalisation,,,,,,,,
locomotion_2,locomotion_2_rec_010,recommendation,0.9,"Introduce innovative redistributive policies such as universal basic income, shorter working weeks, job sharing, job guarantee schemes.",6,policymakers,unspecified,Introduce innovative redistributive policies,"such as universal basic income, shorter working weeks, job sharing, job guarantee schemes",,,,,,,,
locomotion_2,locomotion_2_rec_011,recommendation,0.9,The EU’s at least 55% target should be solely dedicated to emissions reductions.,7,policymakers,unspecified,The EU’s at least 55% target should be solely dedicated,to emissions reductions,,,,,,,,
locomotion_2,locomotion_2_rec_012,recommendation,0.9,Carbon removals should be a separate goal and be over and above this bare minimum.,7,policymakers,unspecified,Carbon removals should be a separate goal,and be over and above this bare minimum,,,,,,,,
locomotion_2,locomotion_2_rec_013,recommendation,0.9,Scrap net targets and replace them with absolute targets to ensure that we navigate a truly sustainable path.,7,policymakers,unspecified,Scrap net targets and replace them with absolute targets,to ensure that we navigate a truly sustainable path,,,,,,,,
innoforest,innoforest_rec_001,recommendation,0.9,"Securing FES provision and financing hinges on public policy and support which can be integrated into public policies and initiatives that already exist in the fields of rural economic development, climate change resilience, and biodiversity protection and should be addressed more explicitly in new and emerging related policy strategies.",2,public policy and support,unspecified,integrate into public policies and initiatives,FES provision and financing.,,,,,,"[""improved FES provision and financing""]","[""integrate FES provision into existing public policies"", ""address FES in new policy strategies""]",
magic_2,magic_2_rec_001,recommendation,0.9,The guidelines reflect the nature of the research in the Magic project and refer to: Good practice guidelines for restoration of land with biophysical/ environmental marginality; Good practice guidelines for the establishment and cultivation of industrial crops in marginal land.,5,regional governments,government,pursue and implement,Good practice guidelines for restoration of land and cultivation of industrial crops,,,,,,,,
magic_2,magic_2_rec_002,recommendation,0.9,This report presents Good Practice guidelines for the restoration of land with biophysical marginality and the key characteristics of crops that are suitable for such land types and can also provide feedstock for biobased sectors.,25,policy and regional governments,government,plan actions for the cultivation of industrial crops in marginal land,Good Practice guidelines for restoration of land and cultivation of industrial crops,,,,,,,,
magic_2,magic_2_rec_003,implementation_step,0.8,Establishment of pellet production.,18,local farmers,unspecified,establish,pellet production,,,,,,,,
magic_2,magic_2_rec_004,expected_outcome,0.8,The cultivation of lignocellulosic perennial species facilitated improvements in contaminated land.,25,,,,,,,,,,"[""improvements in contaminated land""]",,
magic_2,magic_2_rec_005,trade_off,0.8,Restoring marginal land with low input practices to keep low GHG emission levels can be very challenging since most cases require significant input to turn land to productivity.,25,,,,,,,,,,,,"[""significant input required to turn land to productivity""]"
magic_1,magic_1_rec_001,recommendation,0.9,To facilitate the restoration of marginal land with the cultivation of industrial crops through policy interventions: Introduce sustainable land use practices (and concepts for an environmentally more sustainable integration of industrial crop cultivation into existing farming systems.),38,policymakers,unspecified,facilitate the restoration of marginal land with the cultivation of industrial crops through policy interventions,marginal land with the cultivation of industrial crops,,,,,,,,
